round_id,round_date,course_name,hole_number,par,hole_yards,hole_handicap,shot_number,club,shot_type,start_lie,start_dist_yards,end_lie,end_dist_yards,penalty,benchmark_start,benchmark_end,sg,sg_category
22242515982,2026-03-20,Van Cortlandt Park Golf Course,6,4,0,13,1,Big Bertha,TEE,tee,302.7,fairway,136.3,0,3.724,2.9115,-0.1875,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,6,4,0,13,2,894935293,APPROACH,fairway,136.3,rough,107.7,0,2.9115,3.0354,-1.1239,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,6,4,0,13,3,894935293,RECOVERY,rough,107.7,green,10.2,0,3.0354,1.992,0.0434,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,6,4,0,13,4,Simmo the Savage,PUTT,green,10.2,green,7.2,0,1.992,1.9112,-0.9192,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,6,4,0,13,5,Simmo the Savage,PUTT,green,7.2,hole,0.0,0,1.9112,0.0,0.9112,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,7,3,0,3,1,Big Bertha,APPROACH,tee,209.6,rough,125.1,0,3.3346,3.0853,-0.7507,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,7,3,0,3,2,894935297,APPROACH,rough,125.1,green,13.6,0,3.0853,2.0432,0.0421,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,7,3,0,3,3,Simmo the Savage,PUTT,green,13.6,green,11.8,0,2.0432,2.016,-0.9728,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,7,3,0,3,4,Simmo the Savage,PUTT,green,11.8,green,8.4,0,2.016,1.9508,-0.9348,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,7,3,0,3,5,Simmo the Savage,PUTT,green,8.4,hole,0.0,0,1.9508,0.0,0.9508,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,1,Big Bertha,TEE,tee,349.1,fairway,76.8,0,3.9846,2.8186,0.166,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,2,56 Degree,APPROACH,fairway,76.8,fairway,36.3,0,2.8186,2.7578,-0.9392,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,3,56 Degree,CHIP,fairway,36.3,fairway,17.7,0,2.7578,2.5632,-0.8054,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,4,56 Degree,CHIP,fairway,17.7,green,9.9,0,2.5632,1.9879,-0.4247,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,5,Simmo the Savage,PUTT,green,9.9,green,2.2,0,1.9879,1.3672,-0.3793,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,6,Simmo the Savage,PUTT,green,2.2,green,5.0,0,1.3672,1.797,-1.4298,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,8,4,0,15,7,Simmo the Savage,PUTT,green,5.0,hole,0.0,0,1.797,0.0,0.797,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,9,4,0,7,1,Big Bertha,TEE,tee,437.8,rough,244.9,0,4.4268,3.8594,-0.4326,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,9,4,0,7,2,Big Bertha,APPROACH,rough,244.9,rough,64.2,0,3.8594,2.9384,-0.079,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,9,4,0,7,3,56 Degree,APPROACH,rough,64.2,rough,18.6,0,2.9384,2.6576,-0.7192,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,9,4,0,7,4,56 Degree,CHIP,rough,18.6,green,12.1,1,2.6576,2.0215,-0.3639,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,9,4,0,7,5,Simmo the Savage,PUTT,green,12.1,hole,0.0,0,2.0215,0.0,1.0215,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,10,5,0,6,1,Big Bertha,TEE,tee,532.6,fairway,284.3,0,4.9326,3.8901,0.0425,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,10,5,0,6,2,Big Bertha,APPROACH,fairway,284.3,fairway,154.0,0,3.8901,3.0,-0.1099,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,10,5,0,6,3,894935294,APPROACH,fairway,154.0,rough,40.9,0,3.0,2.8636,-0.8636,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,10,5,0,6,4,56 Degree,CHIP,rough,40.9,green,2.7,0,2.8636,1.483,0.3806,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,10,5,0,6,5,Simmo the Savage,PUTT,green,2.7,green,5.8,0,1.483,1.8476,-1.3646,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,10,5,0,6,6,Simmo the Savage,PUTT,green,5.8,hole,0.0,0,1.8476,0.0,0.8476,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,11,3,0,18,1,894935294,APPROACH,tee,165.5,rough,26.7,0,3.1996,2.7604,-0.5608,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,11,3,0,18,2,56 Degree,CHIP,rough,26.7,green,9.1,0,2.7604,1.9694,-0.209,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,11,3,0,18,3,Simmo the Savage,PUTT,green,9.1,green,10.8,0,1.9694,1.998,-1.0286,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,11,3,0,18,4,Simmo the Savage,PUTT,green,10.8,hole,0.0,0,1.998,0.0,0.998,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,1,Big Bertha,TEE,tee,658.0,rough,408.9,0,5.32,4.6527,-0.3327,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,2,Big Bertha,RECOVERY,rough,408.9,rough,116.0,0,4.6527,3.058,0.5947,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,3,894935297,RECOVERY,rough,116.0,fairway,90.7,0,3.058,2.8074,-0.7494,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,4,56 Degree,APPROACH,fairway,90.7,rough,18.4,0,2.8074,2.6544,-0.847,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,5,56 Degree,CHIP,rough,18.4,fairway,18.9,0,2.6544,2.5824,-0.928,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,6,Simmo the Savage,CHIP,fairway,18.9,green,1.7,0,2.5824,1.237,0.3454,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,12,5,0,2,7,Simmo the Savage,PUTT,green,1.7,hole,0.0,0,1.237,0.0,0.237,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,13,3,0,12,1,894935293,APPROACH,tee,183.5,rough,27.7,0,3.2538,2.7724,-0.5186,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,13,3,0,12,2,56 Degree,CHIP,rough,27.7,rough,18.1,0,2.7724,2.6496,-0.8772,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,13,3,0,12,3,56 Degree,CHIP,rough,18.1,green,7.2,0,2.6496,1.9112,-0.2616,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,13,3,0,12,4,Simmo the Savage,PUTT,green,7.2,green,5.3,0,1.9112,1.8177,-0.9065,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,13,3,0,12,5,Simmo the Savage,PUTT,green,5.3,hole,0.0,0,1.8177,0.0,0.8177,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,14,4,0,4,1,Big Bertha,TEE,tee,408.7,rough,245.8,0,4.2718,3.8648,-0.593,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,14,4,0,4,2,Big Bertha,APPROACH,rough,245.8,fairway,146.7,0,3.8648,2.9635,-0.0987,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,14,4,0,4,3,894935294,APPROACH,fairway,146.7,fairway,74.9,0,2.9635,2.8199,-0.8564,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,14,4,0,4,4,56 Degree,APPROACH,fairway,74.9,rough,25.6,0,2.8199,2.7472,-0.9273,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,14,4,0,4,5,56 Degree,CHIP,rough,25.6,rough,10.6,0,2.7472,2.4856,-0.7384,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,14,4,0,4,6,Simmo the Savage,CHIP,rough,10.6,hole,0.0,0,2.4856,0.0,1.4856,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,15,4,0,14,1,Big Bertha,APPROACH,tee,285.7,rough,138.6,0,3.6356,3.143,-0.5074,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,15,4,0,14,2,894935297,APPROACH,rough,138.6,rough,109.4,0,3.143,3.0388,-0.8958,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,15,4,0,14,3,894935297,APPROACH,rough,109.4,rough,70.9,0,3.0388,2.9518,-0.913,long_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,15,4,0,14,4,56 Degree,APPROACH,rough,70.9,green,6.2,1,2.9518,1.8686,0.0832,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,15,4,0,14,5,Simmo the Savage,PUTT,green,6.2,green,6.5,0,1.8686,1.8825,-1.0139,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,15,4,0,14,6,Simmo the Savage,PUTT,green,6.5,hole,0.0,0,1.8825,0.0,0.8825,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,16,4,0,16,1,Big Bertha,TEE,tee,278.6,fairway,60.9,0,3.5987,2.8106,-0.2119,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,16,4,0,16,2,56 Degree,APPROACH,fairway,60.9,fairway,25.1,0,2.8106,2.6612,-0.8506,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,16,4,0,16,3,56 Degree,CHIP,fairway,25.1,green,6.5,0,2.6612,1.8825,-0.2213,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,16,4,0,16,4,Simmo the Savage,PUTT,green,6.5,hole,0.0,0,1.8825,0.0,0.8825,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,17,3,0,8,1,894935293,APPROACH,tee,183.9,tee,125.3,0,3.2549,3.0907,-0.8358,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,17,3,0,8,2,894935296,APPROACH,tee,125.3,rough,45.9,0,3.0907,2.8836,-0.7929,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,17,3,0,8,3,56 Degree,CHIP,rough,45.9,rough,21.9,0,2.8836,2.7028,-0.8192,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,17,3,0,8,4,56 Degree,CHIP,rough,21.9,green,10.1,0,2.7028,1.991,-0.2882,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,17,3,0,8,5,Simmo the Savage,PUTT,green,10.1,hole,0.0,0,1.991,0.0,0.991,putting
22242515982,2026-03-20,Van Cortlandt Park Golf Course,18,4,0,10,1,Big Bertha,TEE,tee,306.8,tee,305.2,0,3.7454,3.737,-0.9916,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,18,4,0,10,2,Big Bertha,UNKNOWN,tee,305.2,rough,55.9,0,3.737,2.9177,-0.1807,drives
22242515982,2026-03-20,Van Cortlandt Park Golf Course,18,4,0,10,3,56 Degree,UNKNOWN,rough,55.9,rough,17.1,0,2.9177,2.6336,-0.7159,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,18,4,0,10,4,56 Degree,CHIP,rough,17.1,green,8.1,0,2.6336,1.942,-0.3084,short_approach
22242515982,2026-03-20,Van Cortlandt Park Golf Course,18,4,0,10,5,Simmo the Savage,PUTT,green,8.1,hole,0.0,0,1.942,0.0,0.942,putting
22143457608,2026-03-11,Heron Glen Golf Course,1,4,0,9,1,,CHIP,sand,31.9,green,20.6,0,2.7009,2.1372,-0.4363,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,2,5,0,1,1,Big Bertha,TEE,tee,542.9,rough,299.8,0,4.9902,4.129,-0.1388,drives
22143457608,2026-03-11,Heron Glen Golf Course,2,5,0,1,2,894935293,RECOVERY,rough,299.8,rough,217.2,0,4.129,3.6776,-0.5486,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,2,5,0,1,3,894935293,UNKNOWN,rough,217.6,green,21.5,0,3.6808,2.148,0.5328,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,3,4,0,5,1,Big Bertha,TEE,tee,374.9,fairway,171.5,0,4.1095,3.1105,-0.001,drives
22143457608,2026-03-11,Heron Glen Golf Course,3,4,0,5,2,894935293,APPROACH,fairway,171.5,sand,38.9,0,3.1105,2.7779,-0.6674,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,3,4,0,5,3,,CHIP,sand,38.9,rough,18.8,0,2.7779,2.6608,-0.8829,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,4,4,0,11,1,Big Bertha,TEE,tee,341.0,rough,60.2,0,3.936,2.9304,0.0056,drives
22143457608,2026-03-11,Heron Glen Golf Course,4,4,0,11,2,52 Degree,APPROACH,rough,60.2,rough,33.0,0,2.9304,2.818,-0.8876,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,4,4,0,11,3,,UNKNOWN,rough,33.0,hole,0.0,0,2.818,0.0,1.818,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,5,3,0,15,1,894935296,APPROACH,tee,141.8,rough,70.9,0,3.1303,2.9518,-0.8215,drives
22143457608,2026-03-11,Heron Glen Golf Course,5,3,0,15,2,52 Degree,RECOVERY,rough,70.9,rough,57.9,0,2.9518,2.9237,-0.9719,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,5,3,0,15,3,52 Degree,UNKNOWN,rough,57.9,rough,22.7,1,2.9237,2.7124,-0.7887,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,6,4,0,7,1,Big Bertha,APPROACH,tee,282.1,fairway,86.0,0,3.6169,2.8112,-0.1943,drives
22143457608,2026-03-11,Heron Glen Golf Course,6,4,0,7,2,Approach Wedge,APPROACH,fairway,86.6,rough,33.6,0,2.8107,2.8216,-1.0109,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,6,4,0,7,3,,CHIP,rough,34.4,green,13.8,0,2.8264,2.0456,-0.2192,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,7,3,0,17,1,894935298,APPROACH,tee,98.2,rough,25.2,0,3.0,2.7424,-0.7424,drives
22143457608,2026-03-11,Heron Glen Golf Course,7,3,0,17,2,,CHIP,rough,25.2,green,8.6,0,2.7424,1.9562,-0.2138,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,8,5,0,3,1,Big Bertha,TEE,tee,496.6,rough,191.0,0,4.751,3.478,0.273,drives
22143457608,2026-03-11,Heron Glen Golf Course,8,5,0,3,2,894935293,RECOVERY,rough,191.0,rough,99.6,0,3.478,3.019,-0.541,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,8,5,0,3,3,,RECOVERY,rough,99.6,green,21.1,0,3.019,2.1432,-0.1242,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,9,4,0,13,1,Big Bertha,TEE,tee,327.7,fairway,148.2,0,3.8562,2.971,-0.1148,drives
22143457608,2026-03-11,Heron Glen Golf Course,9,4,0,13,2,894935294,APPROACH,fairway,148.1,green,9.0,0,2.9705,1.967,0.0035,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,10,5,0,6,1,Big Bertha,TEE,tee,518.1,fairway,242.1,0,4.8569,3.6326,0.2243,drives
22143457608,2026-03-11,Heron Glen Golf Course,10,5,0,6,2,894935293,LAYUP,fairway,242.1,rough,167.2,0,3.6326,3.3104,-0.6778,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,10,5,0,6,3,,RECOVERY,rough,167.2,green,19.4,1,3.3104,2.1228,0.1876,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,11,4,0,14,1,Big Bertha,APPROACH,tee,259.3,rough,49.7,0,3.5172,2.8988,-0.3816,drives
22143457608,2026-03-11,Heron Glen Golf Course,11,4,0,14,2,,UNKNOWN,rough,49.7,hole,0.0,0,2.8988,0.0,1.8988,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,12,3,0,18,1,Approach Wedge,APPROACH,tee,107.7,rough,57.2,0,3.0277,2.9216,-0.8939,drives
22143457608,2026-03-11,Heron Glen Golf Course,12,3,0,18,2,52 Degree,APPROACH,rough,59.4,green,14.7,1,2.9282,2.0564,-0.1282,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,13,5,0,4,1,Big Bertha,TEE,tee,465.1,rough,289.5,0,4.5785,4.0796,-0.5011,drives
22143457608,2026-03-11,Heron Glen Golf Course,13,5,0,4,2,Big Bertha,UNKNOWN,rough,289.5,rough,94.0,0,4.0796,3.0056,0.074,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,13,5,0,4,3,,RECOVERY,rough,94.0,green,12.4,1,3.0056,2.026,-0.0204,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,14,4,0,10,1,Big Bertha,TEE,tee,318.7,rough,90.3,0,3.8072,2.9967,-0.1895,drives
22143457608,2026-03-11,Heron Glen Golf Course,14,4,0,10,2,894935297,APPROACH,rough,90.8,fairway,32.7,0,2.9979,2.7362,-0.7383,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,14,4,0,10,3,52 Degree,UNKNOWN,fairway,32.7,hole,0.0,1,2.7362,0.0,1.7362,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,15,3,0,12,1,894935296,APPROACH,tee,166.3,rough,30.8,0,3.2022,2.8048,-0.6026,drives
22143457608,2026-03-11,Heron Glen Golf Course,15,3,0,12,2,,CHIP,rough,30.8,green,13.7,0,2.8048,2.0444,-0.2396,short_approach
22143457608,2026-03-11,Heron Glen Golf Course,16,5,0,2,1,894935293,TEE,tee,453.9,rough,243.9,0,4.5203,3.8534,-0.3331,drives
22143457608,2026-03-11,Heron Glen Golf Course,16,5,0,2,2,894935293,RECOVERY,rough,241.5,rough,139.5,0,3.839,3.1475,-0.3085,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,16,5,0,2,3,894935298,APPROACH,rough,139.5,rough,112.3,0,3.1475,3.0469,-0.8994,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,16,5,0,2,4,52 Degree,APPROACH,rough,112.3,hole,0.0,0,3.0469,0.0,2.0469,long_approach
22143457608,2026-03-11,Heron Glen Golf Course,17,3,0,16,1,Approach Wedge,TEE,tee,124.1,fairway,27.4,0,3.0868,2.6888,-0.602,drives
22143457608,2026-03-11,Heron Glen Golf Course,18,4,0,8,1,Big Bertha,TEE,tee,397.1,fairway,130.4,0,4.2161,2.882,0.3341,drives
22143457608,2026-03-11,Heron Glen Golf Course,18,4,0,8,2,894935297,APPROACH,fairway,130.8,rough,12.8,0,2.884,2.5428,-0.6588,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,1,Big Bertha,TEE,tee,297.3,rough,139.1,0,3.696,3.1455,-0.4495,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,2,894935294,APPROACH,rough,139.4,rough,45.6,0,3.147,2.8824,-0.7354,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,3,894935298,UNKNOWN,rough,44.0,green,18.3,0,2.876,2.1096,-0.2336,short_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,11,3,0,5,1,894935298,APPROACH,tee,122.2,green,10.6,0,3.0799,1.996,0.0839,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,12,4,0,7,1,Jo,TEE,tee,414.2,fairway,166.6,0,4.2982,3.0762,0.222,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,12,4,0,7,2,894935294,APPROACH,fairway,166.6,fairway,22.8,0,3.0762,2.6336,-0.5574,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,1,Jo,TEE,tee,357.4,rough,95.2,0,4.0255,3.0085,0.017,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,2,894935298,APPROACH,rough,95.2,rough,69.0,0,3.0085,2.948,-0.9395,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,3,894935298,APPROACH,rough,69.0,hole,0.0,0,2.948,0.0,1.948,short_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,1,Jo,TEE,tee,407.4,waste,251.0,0,4.2655,3.8948,-0.6293,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,2,Big Bertha,APPROACH,waste,250.1,rough,197.3,0,3.8905,3.5284,-0.6379,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,3,894935293,UNKNOWN,rough,197.3,rough,50.2,0,3.5284,2.9006,-0.3722,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,4,894935298,UNKNOWN,rough,50.2,green,13.8,0,2.9006,2.0456,-0.145,short_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,15,4,0,15,1,Jo,TEE,tee,296.4,green,4.4,0,3.6913,1.746,0.9453,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,1,Jo,TEE,tee,486.5,rough,297.3,0,4.6944,4.117,-0.4226,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,2,Big Bertha,UNKNOWN,rough,297.3,rough,232.2,0,4.117,3.7832,-0.6662,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,3,Big Bertha,APPROACH,rough,232.2,fairway,174.2,0,3.7832,3.1294,-0.3462,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,4,894935293,APPROACH,fairway,174.2,sand,104.6,0,3.1294,3.1138,-0.9844,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,5,,APPROACH,sand,104.6,rough,51.2,0,3.1138,2.9036,-0.7898,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,6,52 Degree,UNKNOWN,rough,51.2,hole,0.0,1,2.9036,0.0,1.9036,short_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,17,3,0,9,1,894935293,TEE,tee,209.4,green,14.4,0,3.3338,2.0528,0.281,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,1,Jo,TEE,tee,404.1,sand,169.8,0,4.2497,3.4686,-0.2189,drives
21886216728,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,2,894935290,APPROACH,rough,168.7,sand,110.5,0,3.3209,3.132,-0.8111,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,3,894935297,APPROACH,sand,110.5,rough,41.7,0,3.132,2.8668,-0.7348,long_approach
21886216728,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,4,52 Degree,CHIP,rough,41.7,green,15.8,0,2.8668,2.0744,-0.2076,short_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,1,Big Bertha,TEE,tee,297.3,rough,139.1,0,3.696,3.1455,-0.4495,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,2,894935294,APPROACH,rough,139.4,rough,45.6,0,3.147,2.8824,-0.7354,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,3,894935298,UNKNOWN,rough,44.0,green,18.3,0,2.876,2.1096,-0.2336,short_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,11,3,0,5,1,894935298,APPROACH,tee,122.2,green,10.6,0,3.0799,1.996,0.0839,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,12,4,0,7,1,Jo,TEE,tee,414.2,fairway,166.6,0,4.2982,3.0762,0.222,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,12,4,0,7,2,894935294,APPROACH,fairway,166.6,fairway,22.8,0,3.0762,2.6336,-0.5574,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,1,Jo,TEE,tee,357.4,rough,95.2,0,4.0255,3.0085,0.017,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,2,894935298,APPROACH,rough,95.2,rough,69.0,0,3.0085,2.948,-0.9395,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,3,894935298,APPROACH,rough,69.0,hole,0.0,0,2.948,0.0,1.948,short_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,1,Jo,TEE,tee,407.4,waste,251.0,0,4.2655,3.8948,-0.6293,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,2,Big Bertha,APPROACH,waste,250.1,rough,197.3,0,3.8905,3.5284,-0.6379,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,3,894935293,UNKNOWN,rough,197.3,rough,50.2,0,3.5284,2.9006,-0.3722,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,4,894935298,UNKNOWN,rough,50.2,green,13.8,0,2.9006,2.0456,-0.145,short_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,15,4,0,15,1,Jo,TEE,tee,296.4,green,4.4,0,3.6913,1.746,0.9453,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,1,Jo,TEE,tee,486.5,rough,297.3,0,4.6944,4.117,-0.4226,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,2,Big Bertha,UNKNOWN,rough,297.3,rough,232.2,0,4.117,3.7832,-0.6662,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,3,Big Bertha,APPROACH,rough,232.2,fairway,174.2,0,3.7832,3.1294,-0.3462,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,4,894935293,APPROACH,fairway,174.2,sand,104.6,0,3.1294,3.1138,-0.9844,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,5,,APPROACH,sand,104.6,rough,51.2,0,3.1138,2.9036,-0.7898,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,6,52 Degree,UNKNOWN,rough,51.2,hole,0.0,1,2.9036,0.0,1.9036,short_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,17,3,0,9,1,894935293,TEE,tee,209.4,green,14.4,0,3.3338,2.0528,0.281,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,1,Jo,TEE,tee,404.1,sand,169.8,0,4.2497,3.4686,-0.2189,drives
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,2,894935290,APPROACH,rough,168.7,sand,110.5,0,3.3209,3.132,-0.8111,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,3,894935297,APPROACH,sand,110.5,rough,41.7,0,3.132,2.8668,-0.7348,long_approach
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,4,52 Degree,CHIP,rough,41.7,green,15.8,0,2.8668,2.0744,-0.2076,short_approach
21601659489,2026-01-19,TPC of Myrtle Beach,1,4,0,9,1,Jo,TEE,tee,352.6,rough,158.5,0,4.0025,3.251,-0.2485,drives
21601659489,2026-01-19,TPC of Myrtle Beach,1,4,0,9,2,894935290,APPROACH,rough,158.5,rough,113.2,0,3.251,3.0496,-0.7986,long_approach
21601659489,2026-01-19,TPC of Myrtle Beach,1,4,0,9,3,894935297,APPROACH,rough,113.2,hole,0.0,0,3.0496,0.0,2.0496,long_approach
