round_id,round_date,course_name,hole_number,par,hole_yards,hole_handicap,shot_number,club,shot_type,start_lie,start_dist_yards,end_lie,end_dist_yards,penalty
21886216728,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,4,52 Degree,CHIP,rough,41.7,green,15.8,0
21885334080,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,1,Big Bertha,TEE,tee,297.3,rough,139.1,0
21885334080,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,2,894935294,APPROACH,rough,139.4,rough,45.6,0
21885334080,2026-02-16,Mystic Dunes Golf Club,10,4,0,17,3,894935298,UNKNOWN,rough,44.0,green,18.3,0
21885334080,2026-02-16,Mystic Dunes Golf Club,11,3,0,5,1,894935298,APPROACH,tee,122.2,green,10.6,0
21885334080,2026-02-16,Mystic Dunes Golf Club,12,4,0,7,1,Jo,TEE,tee,414.2,fairway,166.6,0
21885334080,2026-02-16,Mystic Dunes Golf Club,12,4,0,7,2,894935294,APPROACH,fairway,166.6,fairway,22.8,0
21885334080,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,1,Jo,TEE,tee,357.4,rough,95.2,0
21885334080,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,2,894935298,APPROACH,rough,95.2,rough,69.0,0
21885334080,2026-02-16,Mystic Dunes Golf Club,13,4,0,11,3,894935298,APPROACH,rough,69.0,hole,0.0,0
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,1,Jo,TEE,tee,407.4,waste,251.0,0
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,2,Big Bertha,APPROACH,waste,250.1,rough,197.3,0
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,3,894935293,UNKNOWN,rough,197.3,rough,50.2,0
21885334080,2026-02-16,Mystic Dunes Golf Club,14,5,0,3,4,894935298,UNKNOWN,rough,50.2,green,13.8,0
21885334080,2026-02-16,Mystic Dunes Golf Club,15,4,0,15,1,Jo,TEE,tee,296.4,green,4.4,0
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,1,Jo,TEE,tee,486.5,rough,297.3,0
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,2,Big Bertha,UNKNOWN,rough,297.3,rough,232.2,0
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,3,Big Bertha,APPROACH,rough,232.2,fairway,174.2,0
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,4,894935293,APPROACH,fairway,174.2,sand,104.6,0
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,5,,APPROACH,sand,104.6,rough,51.2,0
21885334080,2026-02-16,Mystic Dunes Golf Club,16,5,0,13,6,52 Degree,UNKNOWN,rough,51.2,hole,0.0,1
21885334080,2026-02-16,Mystic Dunes Golf Club,17,3,0,9,1,894935293,TEE,tee,209.4,green,14.4,0
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,1,Jo,TEE,tee,404.1,sand,169.8,0
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,2,894935290,APPROACH,rough,168.7,sand,110.5,0
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,3,894935297,APPROACH,sand,110.5,rough,41.7,0
21885334080,2026-02-16,Mystic Dunes Golf Club,18,4,0,1,4,52 Degree,CHIP,rough,41.7,green,15.8,0
21601659489,2026-01-19,TPC of Myrtle Beach,1,4,0,9,1,Jo,TEE,tee,352.6,rough,158.5,0
21601659489,2026-01-19,TPC of Myrtle Beach,1,4,0,9,2,894935290,APPROACH,rough,158.5,rough,113.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,1,4,0,9,3,894935297,APPROACH,rough,113.2,hole,0.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,1,Jo,TEE,tee,498.7,rough,340.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,2,Big Bertha,UNKNOWN,rough,340.3,rough,319.5,0
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,3,894935298,RECOVERY,rough,319.5,rough,301.7,0
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,4,Big Bertha,UNKNOWN,rough,301.7,rough,107.1,0
21601659489,2026-01-19,TPC of Myrtle Beach,2,5,0,7,5,894935297,APPROACH,rough,107.1,green,14.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,1,Jo,TEE,tee,448.3,tee,288.1,0
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,2,Big Bertha,APPROACH,tee,288.1,rough,224.1,0
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,3,894935290,APPROACH,rough,224.1,rough,204.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,4,894935290,APPROACH,rough,204.3,rough,118.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,5,894935296,APPROACH,rough,118.3,rough,31.8,0
21601659489,2026-01-19,TPC of Myrtle Beach,3,4,0,3,6,894935298,CHIP,rough,31.8,green,5.1,0
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,1,Jo,TEE,tee,438.2,rough,374.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,2,Big Bertha,LAYUP,rough,374.3,rough,223.6,0
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,3,894935290,APPROACH,rough,223.6,fairway,43.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,4,4,0,5,4,Simmo the Savage,CHIP,fairway,43.2,hole,0.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,5,3,0,15,1,894935296,APPROACH,tee,122.1,hole,0.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,1,Jo,TEE,tee,458.8,rough,413.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,2,Big Bertha,LAYUP,rough,410.0,fairway,211.8,0
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,3,894935290,APPROACH,fairway,211.8,fairway,40.9,0
21601659489,2026-01-19,TPC of Myrtle Beach,6,5,0,11,4,894935298,CHIP,fairway,40.9,green,6.6,0
21601659489,2026-01-19,TPC of Myrtle Beach,7,3,0,17,1,894935290,APPROACH,tee,155.9,tee,102.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,7,3,0,17,2,894935297,APPROACH,tee,102.2,fairway,14.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,8,4,0,13,1,Jo,TEE,tee,347.3,rough,167.8,0
21601659489,2026-01-19,TPC of Myrtle Beach,8,4,0,13,2,894935297,UNKNOWN,rough,167.8,rough,122.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,8,4,0,13,3,894935290,APPROACH,rough,122.0,rough,13.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,9,4,0,1,1,Jo,TEE,tee,508.8,fairway,257.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,9,4,0,1,2,Big Bertha,APPROACH,fairway,257.2,rough,80.4,0
21601659489,2026-01-19,TPC of Myrtle Beach,9,4,0,1,3,894935297,APPROACH,rough,80.9,hole,0.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,10,4,0,12,1,894935290,TEE,tee,335.8,rough,131.9,0
21601659489,2026-01-19,TPC of Myrtle Beach,10,4,0,12,2,894935294,APPROACH,rough,131.9,rough,81.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,10,4,0,12,3,894935297,APPROACH,rough,81.0,rough,12.3,1
21601659489,2026-01-19,TPC of Myrtle Beach,11,4,0,8,1,Jo,TEE,tee,387.7,rough,180.6,0
21601659489,2026-01-19,TPC of Myrtle Beach,11,4,0,8,2,894935294,UNKNOWN,rough,180.6,fairway,76.6,0
21601659489,2026-01-19,TPC of Myrtle Beach,11,4,0,8,3,894935297,APPROACH,fairway,76.6,rough,15.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,12,4,0,18,1,Jo,APPROACH,tee,263.9,rough,79.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,12,4,0,18,2,894935298,APPROACH,rough,79.2,green,7.2,1
21601659489,2026-01-19,TPC of Myrtle Beach,13,3,0,14,1,894935296,APPROACH,tee,139.6,rough,64.6,0
21601659489,2026-01-19,TPC of Myrtle Beach,13,3,0,14,2,894935298,UNKNOWN,rough,64.6,fairway,25.9,0
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,1,Jo,TEE,tee,506.8,rough,383.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,2,Big Bertha,UNKNOWN,rough,383.0,rough,250.5,0
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,3,Big Bertha,APPROACH,rough,250.5,fairway,44.1,0
21601659489,2026-01-19,TPC of Myrtle Beach,14,5,0,16,4,894935298,CHIP,fairway,44.1,green,16.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,1,Jo,TEE,tee,415.9,fairway,302.7,0
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,2,Big Bertha,UNKNOWN,fairway,302.7,rough,159.4,0
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,3,894935290,APPROACH,rough,159.4,fairway,86.8,0
21601659489,2026-01-19,TPC of Myrtle Beach,15,4,0,2,4,894935298,APPROACH,fairway,86.8,green,12.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,1,Jo,TEE,tee,360.3,sand,138.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,2,52 Degree,APPROACH,sand,138.2,rough,121.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,3,894935296,APPROACH,rough,121.5,rough,48.0,0
21601659489,2026-01-19,TPC of Myrtle Beach,16,4,0,10,4,,UNKNOWN,rough,48.0,green,5.3,0
21601659489,2026-01-19,TPC of Myrtle Beach,17,3,0,6,1,894935290,APPROACH,tee,160.4,rough,71.9,0
21601659489,2026-01-19,TPC of Myrtle Beach,17,3,0,6,2,,RECOVERY,rough,71.9,sand,22.4,0
21601659489,2026-01-19,TPC of Myrtle Beach,17,3,0,6,3,,CHIP,sand,22.5,green,5.5,1
21601659489,2026-01-19,TPC of Myrtle Beach,18,5,0,4,1,Jo,TEE,tee,517.0,rough,266.7,0
21601659489,2026-01-19,TPC of Myrtle Beach,18,5,0,4,2,Big Bertha,APPROACH,rough,266.7,rough,89.2,0
21601659489,2026-01-19,TPC of Myrtle Beach,18,5,0,4,3,,APPROACH,rough,89.2,rough,20.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,1,4,0,12,1,Jo,TEE,tee,304.9,tee,257.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,1,4,0,12,2,Big Bertha,APPROACH,tee,257.0,fairway,71.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,1,4,0,12,3,894935298,APPROACH,fairway,71.2,rough,13.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,1,Jo,LAYUP,rough,540.1,fairway,522.9,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,2,Big Bertha,LAYUP,fairway,522.9,sand,364.9,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,3,894935294,LAYUP,sand,364.9,fairway,234.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,4,894935290,APPROACH,fairway,234.6,rough,133.3,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,5,894935294,APPROACH,rough,133.3,fairway,51.8,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,2,5,0,8,6,52 Degree,CHIP,fairway,51.8,green,5.9,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,3,3,0,14,1,894935290,APPROACH,tee,159.6,green,18.9,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,1,Jo,TEE,tee,360.0,fairway,199.8,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,2,Big Bertha,APPROACH,fairway,199.8,sand,104.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,3,894935293,APPROACH,sand,104.6,fairway,36.1,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,4,4,0,6,4,894935298,CHIP,fairway,36.1,green,17.5,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,5,4,0,2,1,Jo,TEE,tee,358.1,rough,271.8,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,5,4,0,2,2,Big Bertha,APPROACH,rough,271.8,fairway,224.4,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,5,4,0,2,3,Big Bertha,APPROACH,fairway,224.4,fairway,6.9,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,6,3,0,16,1,894935296,APPROACH,tee,125.2,hole,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,1,Jo,TEE,tee,347.3,rough,272.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,2,Big Bertha,APPROACH,rough,272.2,rough,112.7,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,3,894935294,APPROACH,rough,112.7,rough,31.4,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,7,4,0,4,4,,UNKNOWN,rough,31.4,hole,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,1,Jo,TEE,tee,436.1,fairway,234.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,2,894935290,APPROACH,fairway,234.0,fairway,106.4,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,3,894935293,APPROACH,fairway,106.4,rough,59.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,8,5,0,10,4,,CHIP,rough,59.6,green,27.1,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,9,3,0,18,1,894935298,APPROACH,tee,103.6,rough,7.5,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,1,Big Bertha,UNKNOWN,rough,751.0,tee,537.1,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,2,Jo,UNKNOWN,tee,537.1,rough,388.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,3,Big Bertha,LAYUP,rough,388.2,rough,390.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,4,Jo,LAYUP,rough,390.6,rough,290.9,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,5,Big Bertha,UNKNOWN,rough,290.9,fairway,102.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,10,5,0,15,6,894935298,APPROACH,fairway,102.4,hole,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,11,3,0,13,1,Big Bertha,APPROACH,tee,178.5,green,23.4,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,12,4,0,9,1,Jo,TEE,tee,369.8,fairway,156.1,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,12,4,0,9,2,894935290,APPROACH,fairway,156.1,rough,86.5,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,12,4,0,9,3,894935297,APPROACH,rough,86.5,green,9.8,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,1,Jo,TEE,tee,302.0,sand,206.5,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,2,894935294,LAYUP,sand,206.5,rough,62.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,3,52 Degree,CHIP,rough,62.6,sand,17.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,13,4,0,5,4,,UNKNOWN,sand,17.2,hole,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,1,Jo,TEE,tee,359.6,tee,311.7,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,2,Big Bertha,UNKNOWN,tee,311.7,rough,275.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,3,Big Bertha,UNKNOWN,rough,275.6,rough,257.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,4,Big Bertha,APPROACH,rough,257.0,fairway,75.7,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,14,4,0,7,5,894935298,APPROACH,fairway,75.7,hole,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,15,4,0,3,1,Jo,TEE,tee,420.3,fairway,311.5,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,15,4,0,3,2,Big Bertha,UNKNOWN,fairway,311.5,fairway,144.2,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,15,4,0,3,3,894935294,APPROACH,fairway,145.5,green,13.5,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,1,Jo,TEE,tee,385.5,rough,192.7,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,2,894935298,APPROACH,rough,192.7,fairway,133.1,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,3,894935294,APPROACH,fairway,133.1,fairway,71.6,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,16,4,0,1,4,894935296,APPROACH,fairway,71.6,rough,20.1,1
21591757643,2026-01-18,Caledonia Golf & Fish Club,17,3,0,17,1,894935294,APPROACH,tee,156.7,sand,24.4,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,17,3,0,17,2,52 Degree,UNKNOWN,sand,24.4,green,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,17,3,0,17,3,894935298,UNKNOWN,rough,408.3,hole,0.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,18,4,0,11,1,Jo,TEE,tee,336.7,tee,322.0,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,18,4,0,11,2,Big Bertha,UNKNOWN,tee,320.1,fairway,187.4,0
21591757643,2026-01-18,Caledonia Golf & Fish Club,18,4,0,11,3,Big Bertha,APPROACH,fairway,187.4,hole,0.0,0
21579261480,2026-01-17,Pine Lakes International Country Club,1,4,0,15,1,Jo,TEE,tee,379.4,rough,173.8,0
21579261480,2026-01-17,Pine Lakes International Country Club,1,4,0,15,2,894935290,APPROACH,rough,173.8,rough,33.3,0
21579261480,2026-01-17,Pine Lakes International Country Club,1,4,0,15,3,894935298,CHIP,rough,33.3,green,21.2,0
21579261480,2026-01-17,Pine Lakes International Country Club,2,3,0,9,1,894935290,APPROACH,tee,192.9,rough,70.7,0
21579261480,2026-01-17,Pine Lakes International Country Club,2,3,0,9,2,894935298,APPROACH,rough,70.7,green,24.9,1
21579261480,2026-01-17,Pine Lakes International Country Club,3,4,0,1,1,Jo,TEE,tee,474.8,fairway,190.6,0
21579261480,2026-01-17,Pine Lakes International Country Club,3,4,0,1,2,894935290,APPROACH,fairway,190.6,rough,60.3,0
21579261480,2026-01-17,Pine Lakes International Country Club,3,4,0,1,3,894935298,UNKNOWN,rough,60.3,hole,0.0,0
21579261480,2026-01-17,Pine Lakes International Country Club,4,4,0,17,1,Jo,TEE,tee,352.3,rough,184.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,4,4,0,17,2,894935290,APPROACH,rough,184.9,rough,32.6,0
21579261480,2026-01-17,Pine Lakes International Country Club,4,4,0,17,3,894935298,CHIP,rough,32.6,green,11.5,0
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,1,Jo,TEE,tee,394.2,fairway,291.4,0
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,2,Big Bertha,LAYUP,fairway,291.4,fairway,262.8,0
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,3,Big Bertha,LAYUP,fairway,262.8,fairway,140.5,0
21579261480,2026-01-17,Pine Lakes International Country Club,5,5,0,3,4,894935294,APPROACH,fairway,140.5,rough,18.6,0
21579261480,2026-01-17,Pine Lakes International Country Club,6,4,0,7,1,Jo,TEE,tee,410.3,fairway,178.2,0
21579261480,2026-01-17,Pine Lakes International Country Club,6,4,0,7,2,894935293,APPROACH,fairway,178.2,rough,69.3,0
21579261480,2026-01-17,Pine Lakes International Country Club,6,4,0,7,3,894935298,APPROACH,rough,69.3,hole,0.0,0
21579261480,2026-01-17,Pine Lakes International Country Club,7,4,0,13,1,Jo,TEE,tee,366.8,rough,161.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,7,4,0,13,2,894935290,APPROACH,rough,161.9,rough,55.2,0
21579261480,2026-01-17,Pine Lakes International Country Club,7,4,0,13,3,894935298,CHIP,rough,55.2,green,17.8,0
21579261480,2026-01-17,Pine Lakes International Country Club,8,3,0,5,1,894935294,APPROACH,tee,156.7,hole,0.0,0
21579261480,2026-01-17,Pine Lakes International Country Club,9,4,0,11,1,Jo,TEE,tee,343.3,rough,121.5,0
21579261480,2026-01-17,Pine Lakes International Country Club,9,4,0,11,2,894935296,APPROACH,rough,120.0,green,16.0,0
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,1,Jo,TEE,tee,561.7,rough,377.1,0
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,2,Big Bertha,UNKNOWN,rough,377.1,rough,212.8,0
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,3,894935290,APPROACH,rough,212.8,fairway,23.1,0
21579261480,2026-01-17,Pine Lakes International Country Club,10,5,0,10,4,,CHIP,fairway,23.1,rough,22.4,0
21579261480,2026-01-17,Pine Lakes International Country Club,11,3,0,18,1,894935298,TEE,tee,142.7,rough,68.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,11,3,0,18,2,,RECOVERY,rough,68.9,rough,47.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,11,3,0,18,3,894935298,CHIP,rough,47.9,rough,13.4,0
21579261480,2026-01-17,Pine Lakes International Country Club,12,4,0,8,1,Jo,TEE,tee,407.8,rough,173.2,0
21579261480,2026-01-17,Pine Lakes International Country Club,12,4,0,8,2,894935293,UNKNOWN,rough,173.2,rough,46.2,0
21579261480,2026-01-17,Pine Lakes International Country Club,12,4,0,8,3,894935298,CHIP,rough,46.2,green,5.8,0
21579261480,2026-01-17,Pine Lakes International Country Club,13,4,0,4,1,Jo,TEE,tee,348.9,rough,149.4,0
21579261480,2026-01-17,Pine Lakes International Country Club,13,4,0,4,2,894935296,APPROACH,rough,149.4,fairway,38.7,0
21579261480,2026-01-17,Pine Lakes International Country Club,13,4,0,4,3,894935298,CHIP,fairway,38.7,rough,15.3,0
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,1,Jo,TEE,tee,483.0,tee,384.7,0
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,2,Jo,UNKNOWN,tee,384.7,rough,200.0,0
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,3,894935290,APPROACH,rough,200.0,rough,127.7,0
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,4,894935296,APPROACH,rough,127.7,rough,69.8,0
21579261480,2026-01-17,Pine Lakes International Country Club,14,4,0,2,5,894935298,APPROACH,rough,69.8,green,14.2,1
21579261480,2026-01-17,Pine Lakes International Country Club,15,4,0,16,1,Jo,TEE,tee,372.8,rough,162.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,15,4,0,16,2,894935296,APPROACH,rough,161.6,rough,51.2,0
21579261480,2026-01-17,Pine Lakes International Country Club,15,4,0,16,3,894935298,CHIP,rough,51.2,green,14.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,16,3,0,14,1,894935290,APPROACH,tee,174.2,fairway,79.7,0
21579261480,2026-01-17,Pine Lakes International Country Club,16,3,0,14,2,894935297,APPROACH,fairway,79.7,rough,22.5,0
21579261480,2026-01-17,Pine Lakes International Country Club,16,3,0,14,3,,CHIP,rough,22.5,green,5.3,0
21579261480,2026-01-17,Pine Lakes International Country Club,17,4,0,12,1,Jo,TEE,tee,366.7,rough,225.4,0
21579261480,2026-01-17,Pine Lakes International Country Club,17,4,0,12,2,Big Bertha,UNKNOWN,rough,225.4,green,10.9,0
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,1,Jo,TEE,tee,365.7,fairway,283.4,0
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,2,Big Bertha,LAYUP,fairway,283.4,rough,142.7,0
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,3,,RECOVERY,rough,142.9,sand,33.6,0
21579261480,2026-01-17,Pine Lakes International Country Club,18,4,0,6,4,52 Degree,CHIP,sand,28.7,green,6.8,1
21569440148,2026-01-16,True Blue Golf Club,1,5,0,1,1,Jo,TEE,tee,497.2,sand,397.2,0
21569440148,2026-01-16,True Blue Golf Club,1,5,0,1,2,,LAYUP,sand,397.2,sand,372.1,0
21569440148,2026-01-16,True Blue Golf Club,1,5,0,1,3,894935290,UNKNOWN,sand,364.9,green,13.4,0
21569440148,2026-01-16,True Blue Golf Club,2,4,0,11,1,Jo,TEE,tee,322.3,rough,153.0,0
21569440148,2026-01-16,True Blue Golf Club,2,4,0,11,2,894935290,APPROACH,rough,153.0,sand,49.3,0
21569440148,2026-01-16,True Blue Golf Club,2,4,0,11,3,894935298,CHIP,sand,49.3,green,25.4,0
21569440148,2026-01-16,True Blue Golf Club,3,3,0,15,1,Jo,APPROACH,tee,156.0,hole,0.0,1
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,1,Jo,TEE,tee,354.9,fairway,305.9,0
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,2,Big Bertha,LAYUP,fairway,305.9,fairway,209.8,0
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,3,894935290,APPROACH,fairway,209.8,rough,149.6,0
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,4,52 Degree,APPROACH,sand,150.3,rough,127.9,0
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,5,52 Degree,APPROACH,sand,127.6,fairway,111.2,0
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,6,894935296,APPROACH,fairway,111.2,rough,56.1,0
21569440148,2026-01-16,True Blue Golf Club,4,5,0,5,7,894935298,UNKNOWN,rough,56.1,hole,0.0,2
21569440148,2026-01-16,True Blue Golf Club,5,4,0,13,1,,TEE,tee,392.3,fairway,255.8,0
21569440148,2026-01-16,True Blue Golf Club,5,4,0,13,2,Big Bertha,RECOVERY,rough,256.2,rough,100.5,0
21569440148,2026-01-16,True Blue Golf Club,5,4,0,13,3,894935298,APPROACH,rough,100.5,hole,0.0,0
21569440148,2026-01-16,True Blue Golf Club,6,4,0,9,1,Jo,TEE,tee,373.0,fairway,140.0,0
21569440148,2026-01-16,True Blue Golf Club,6,4,0,9,2,894935294,APPROACH,fairway,140.0,sand,132.6,0
21569440148,2026-01-16,True Blue Golf Club,6,4,0,9,3,894935298,UNKNOWN,sand,132.6,rough,132.6,0
21569440148,2026-01-16,True Blue Golf Club,6,4,0,9,4,,APPROACH,rough,132.6,rough,126.2,0
21569440148,2026-01-16,True Blue Golf Club,7,3,0,17,1,894935290,APPROACH,tee,194.8,sand,38.7,0
21569440148,2026-01-16,True Blue Golf Club,7,3,0,17,2,,CHIP,sand,38.7,sand,27.2,0
21569440148,2026-01-16,True Blue Golf Club,7,3,0,17,3,,CHIP,sand,24.0,rough,28.2,0
21569440148,2026-01-16,True Blue Golf Club,8,4,0,7,1,Jo,APPROACH,rough,257.0,fairway,234.0,0
21569440148,2026-01-16,True Blue Golf Club,8,4,0,7,2,Big Bertha,UNKNOWN,fairway,234.0,rough,180.8,0
21569440148,2026-01-16,True Blue Golf Club,8,4,0,7,3,894935293,LAYUP,rough,180.5,sand,123.2,0
